117,15,Khung quản trị dữ liệu,"Nghiên cứu tìm hiểu các công nghệ về khung quản trị dữ liệu (Data Gouvernance) đặc biệt quan tâm đến các vấn đề bảo mật và an toàn dữ liệu (data security), tính riêng tư (data privacy), tích hợp (integration & interoperability), chất lượng dữ liệu (data quality) trong các môi trường phân tán và không đồng nhất (distributed and heterogenous). Đề tài theo hướng nghiên cứu công nghệ và ứng dụng.","ThSKH, CNKT, KSCQ, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, ThSKT, HEDSPI",
118,15,Định hướng : Các hệ thống hướng ngữ cảnh và cá nhân hóa (context-aware Computing and Personalization),"Các hệ thống hướng ngữ cảnh và cá nhân hóa (context-aware Computing and Personalization) (a) Truy vấn dữ liệu (interactive query processing) (b) Truy vấn Top-k (c) hệ gợi ý (d) tìm kiếm và đối sánh thông tin (Matching and Recommendation) một số lĩnh vực quan tâm y tế, dinh dưỡng, giao thông, du lịch, giáo dục, online content, tuyển dụng (job matching), thông tin người dùng (user identification mapping)","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
119,15,Định hướng: Thu thập và tích hợp dữ liệu (spatial & non-spatial data and (geo-)social crowdsourcing),"Thu thập, tích hợp và phân tích dữ liệu (data integration, Crowdsourcing data, data analysis) (a) scalable, privacy, truth (b) recommendation (c) Geo-social Intelligence: crowdsourcing and data analysis (d) Ứng dụng: giao thông, giao hàng, location-based media social network","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
120,15,"Định hướng: Thu thập, phân tích, dự báo chuỗi thời gian","Các kỹ thuật thu thập, phân tích và dự báo chuỗi thời gian - (spatial-) time series ứng dụng cho bài toán dữ liệu giao thông, mạng, giám sát hệ thống sản xuất","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
121,15,Định hướng: Phát triển ứng dụng,"Phát triển ứng dụng (web, mobile, đa nền tảng..) : chủ đề trao đổi cụ thể (một số lĩnh vực quan tâm y tế, dinh dưỡng, giao thông, giáo dục ..)","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",smartOSC
122,15,Định hướng: Dịch vụ dữ liệu (cho IoT platform),"Dịch vụ dữ liệu (cho IoT platform) (a)Truy vấn Top-k, phân tích dữ liệu luồng ( streaming data) (b)Tích hợp dữ liệu (c)Dịch vụ dữ liệu cho IoT (tích hợp, cộng tác, …) (d) privacy","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
123,16,Các hệ thống đa nền tảng,"Xây dựng các hệ thống đa nền tảng ; PC, Mobile, ipad... ví dụ chợ điện tử Mbay,nhà hàng, với nhiều phân hệ, modul, trên các nền tảng công nghệ, phương tiện khác nhau.",,
124,16,Xây dựng game,,,Gameloft
125,16,Các đề tài theo đề xuất của SV,,,
126,16,Apps chuyển đổi ảnh thành bản vẽ,"xây dựng ứng dụng trên mobile, cho phép chụp ảnh thực tế kết hợp 1 vài hiện vật chuẩn, rồi nhận dạng, phân tích và bóc tách hình ảnh thực tế chuyển thành các bản vẽ. rồi xuất ra pdf, dwg .... Đây là ứng dụng rất hữu ích cho các doanh nghiệp sản xuất, gia công, lắp ráp ví dụ như nhôm kính...để từ khung hình thực tế, đưa ra kích thước chuẩn, chính xác cho các chi tiết cần gia công thêm. Là đề tà mang tính ứng dụng thực tiễn,","CNKT, KSCQ, KSTN, CTTT, KSCLC",
127,16,Các hệ thống thông tin quản lý,"Xây dựng các hệ thống thông tin quản lý :Kế toán. Nhà hàng, Khách sạn, Trường mầm non, quản lý Vật tư, Hàng hóa,Thiết bị, Cho thuê Xe, Thuê phòng học, .. trên nền winform với C# và sqlserver hoặc trên nền web với C# và sqlserver hoặc Php, java với MySql",,SmartOSC; Megastore
128,16,Xây dựng các ứng dụng trên Mobile ( App),"Xây dựng các ứng dụng trên Mobile như : app quản lý chung cư, học ngoại ngữ, quản lý bến bãi, Nhà hàng, Đăng ký học..","CNTH, CNKT, KSCQ, SIE, VLVH",
129,16,Elearning - Hệ thống đào tạo trực tuyến,"Xậy dựng hệ thống quản lý tài nguyên, chương trình học tập, người học, tiến trình học tập, rèn luyện và thi cử trực tuyến","CNTH, CNKT, KSCQ, SIE, VLVH",
130,16,Phát triển ứng dụng đa nền tảng sử dụng WINDEV,"Windev là môi trường tích hợp để phát triển các ứng dụng đa nền tảng (Windows, .Net, Linux, Mac, Internet, Intranet, Máy tính bảng, Điện thoại thông minh, máy chủ Windows hoặc Linux, v.v.) . WINDEV tạo các ứng dụng cho Windows, Linux và Mac. WEBDEV biên dịch lại chúng cho Internet. WINDEV Mobile biên dịch lại chúng cho máy tính bảng hoặc điện thoại thông minh. cùng với công nghệ AAF : cung cấp hàng loạt tính năng tự động ! Sử dụng WINDEV có thể giúp phát triển một sản phẩm phần mềm nhanh chóng, tiện lợi","CNTH, KSCQ, CN",
131,16,Object Landmark Detection,"Đề tài tập trung xây dựng các mô hình phát hiện điểm đặc biệt trên đối tượng, chẳng hạn landmarks trên mặt, các khớp trên cơ thể người, khớp bàn tay... nhằm mục đích ước lượng hình dáng và hướng của đối tượng. Một số bài báo liên quan: 1. Robust facial landmark tracking via cascade","ThSKH, KSCQ, KSTN, CTTT, KSCLC, HEDSPI",
132,16,Cải tiến các kiến trúc mạng hiện đại trong bài toán phát hiện đối tượng,"Bài toán phát hiện đối tượng là bài toán quan trọng trong thị giáy máy tính. Hiện tại có rất nhiều mô hình học sâu hiệu quả để giải quyết bài toán này. Đề tài tập trung vào việc kết hợp các điểm mạnh khác nhau của các mô hình này và đề xuất một mô hình tốt hơn để giải quyết bài toán phát hiện đối tượng. Một số hướng cải tiến: - Cải tiến hàm mục tiêu, chẳng hạn Focal loss hay các hàm liên quan tới disentangle learning. - Cải tiến Backbone - Cải tiến Feature Pyramid","ThSKH, KSCQ, KSTN, CTTT, KSCLC, HEDSPI",
133,16,Phân vùng ảnh y tế,Sử dụng các mạng Fully Convolutional Network kết hợp với các kiến trúc Feature Pyramid Network hiện đại để phát hiện và phân vùng bệnh trong các ảnh nội soi y tế. Một số tài liệu tham khảo: 1. U-Net: Mô hình rất nổi tiếng trong xử lý phân vùng ảnh ý tế https://arxiv.org/abs/1505.04597 2. Feature Pyramid: Trộn nhiều lần thông tin tại các level khác nhau trong mạng backbone để tăng cường độ chính xác. Ví dụ: PANet: https://arxiv.org/abs/1803.01534 EfficientDet: https://arxiv.org/abs/1911.09070 3. Double U-Net: https://bmvc2019.org/wp-content/uploads/papers/0870-paper.pdf Có thể đẩy thành UUU-Net? 4. Attention U-Net: https://arxiv.org/abs/1804.03999,"ThSKH, KSCQ, KSTN, CTTT, KSCLC, HEDSPI",
134,16,Phát hiện đối tượng và xác định vị trí cầm gắp cho cánh tay robot,"Phát hiện đối tượng trên băng chuyền (object detection), sau đó phát hiện hướng của đối tượng (pose estimation) và vị trí cầm gắp cho cánh tay robot (keypoint estimation) Tài liệu tham khảo: [S1] Yu J, Weng K, Liang G, et al. A vision-based robotic grasping system using deep learning for 3D object recognition and pose estimation. Robotics and Biomimetics (ROBIO), 2013 IEEE International Conference on; Shenzhen. 2013. p. 1175-1180. [S2] Lenz I, Lee H, Saxena A. Deep learning for detecting robotic grasps. Int J Robotics res. 2015;34(4-5):705-724. [S3] Redmon J, Angelova A. Real-time grasp detection using convolutional neural networks. 2015 IEEE International Conference on Robotics and Automation (ICRA); Seattle, WA. 2015. p. 1316-1322. [S4] Levine, S., Pastor, P., Krizhevsky, A., Ibarz, J., & Quillen, D. Learning hand- eye coordination for robotic grasping with deep learning and large-scale data collection. The International Journal of Robotics Research, 2018, 37(4-5), 421- 436.","ThSKH, KSCQ, KSTN, CTTT, KSCLC, HEDSPI",
135,16,Information Extraction,Tìm hiểu phương pháp trích xuất thông tin từ văn bản không qua OCR,"ThSKH, KSCQ, KSTN, CTTT, KSCLC, HEDSPI",
136,16,Semi-supervised learning for semantic segmentation,Nghiên cứu các kỹ thuật semi-supervised learning cho bài toán phân đoạn ảnh: - Cross-pseudo supervision - Contrastive learning Tài liệu tham khảo: 1. n-CPS: Generalising Cross Pseudo Supervision to n Networks for Semi-Supervised Semantic Segmentation: https://arxiv.org/pdf/2112.07528v3.pdf 2. Bootstrapping Semantic Segmentation with Regional Contrast: https://arxiv.org/abs/2104.04465 3. Exploring Cross-Image Pixel Contrast for Semantic Segmentation: https://arxiv.org/pdf/2101.11939.pdf,"ThSKH, KSCQ, KSTN, CTTT, KSCLC, HEDSPI",
137,16,Domain Adaptation,Ứng dụng các kỹ thuật domain adaptation cho phép huấn luyện mô hình trên dữ liệu nguồn những có khả năng tổng quát hoá trên dữ liệu đích. Một số kỹ thuật: - Style Transfer - Adversarial Learning - Self-Training,,
138,17,Ứng dụng phi tập trung (dApp),Xây dựng ứng dụng đi theo hướng phi tập trung (blockchain + web3) với các yêu cầu: 1. Không lưu trữ dữ liệu người dùng trên server 2. Login hệ thống thông qua ví,,
139,17,Cosmos Network and Cosmwasm-based dApps (Blockchain),,,
140,17,Xử lý và phân tích dữ liệu về tiền ảo và tài chính phi tập trung (DeFi),,,
141,17,Giải pháp ký số từ xa,"Hiện nay, các tài liệu đa phần đều cần được in ra và ký. Một số ít tài liệu quan trọng liên quan tới tài chính, kế toán sẽ được ký số để định danh người dùng và tăng tính bảo mật. Giải pháp chữ ký số bao gồm: (1) thiết bị phần cứng lưu cặp khoá - USB token và (2) phần mềm ký số. Để triển khai cho diện rộng người dùng trong một đơn vị, tổ chức sẽ là tốn kém do chi phí mua sắm thiết bị phần cứng. Đề tài hướng tới giải pháp chữ ký số từ xa (Remote signing) sử dụng ứng dụng web và di động, loại bỏ USB token để tiến hành việc ký. Giải pháp dự kiến triển khai nội bộ tại ĐHBK Hà Nội. Các thành phần của bộ giải pháp: PKI, web & mobile, services ký PDF/Word/Excel..",,
142,17,Hệ thống eOffice quản lý văn bản,"Xây dựng hệ thống cho phép quản lý văn bản đến, đi của một tổ chức như luồng chuyển giao văn bản, nhật ký xử lý văn bản, v.v. Hệ thống có sự kết nối với các hệ thống bên ngoài như ký số từ xa. Đề tài dành cho các bạn Project 2/3, GR hoặc làm ĐATN toàn thời gian",,
143,18,Nghiên cứu về công nghệ blockchain,"Công nghệ blockchain được hứa hẹn là một trong công nghệ tạo ra nhiều thay đổi trong tương lai. Việc tìm hiểu, nghiên cứu về các thành phần cốt lõi trong công nghệ này là cần thiết. Ví dụ, các bài toán về tối ưu smart contract, liên thông/kết nối các mạng blockchain với nhau, mở rộng mạng... Sinh viên trước tiên sẽ được giới thiệu về một mạng blockchain như Sawtooth, Fabric, Ethereum, và các thành phần trong mạng này. Từ đó, đi vào một bài toán cụ thể. Đề tài hướng tới việc nghiên cứu và thử nghiệm. Đề tài dành cho các bạn đăng ký Project, GR để có khoảng 2 học kỳ thực hiện.","ThSKH, CNKT, KSCQ, KSTN, CTTT, CN, HEDSPI",
144,18,Các đề xuất của sinh viên,,"CNKT, SIE, CNKH, Viet-Phap, CN",
145,19,Fi-Mi: Hệ thống di động quan trắc và dự đoán chất lượng không khí ứng dụng trí tuệ nhân tạo (fi-mi.vn),"Hệ thống Fi-Mi được thiết kế để đánh giá, thử nghiệm hệ thống quan trắc và dự báo chất lượng không khí di động. Đây là một hệ thống quan trắc dựa trên các thiết bị nhỏ gọn đặt trên các xe buýt, và sử dụng trí tuệ nhân tạo dự báo chất lượng không khí trong tương lai, cũng như chất lượng không khí ở các vùng không được quan sát bởi thiết bị đo. Để tối ưu hoá hoạt động, kiến trúc Fi-Mi gồm ba tầng: tầng cảm biến, tầng thông tin, và tầng ứng dụng. Tầng cảm biến bao gồm các thiết bị quan trắc tự chế tạo chứa các mô-đun cảm biến chất lượng không khí.",,
146,19,"Phương pháp thuật toán, tổ hợp và đồ thị trên một số cấu trúc rời rạc","(Algorithmic methods for discrete structures and application on practical graph-based problems ) Đề tài nghiên cứu các vấn đề lý thuyết trên tổ hợp dãy số, hoán vị, các thuật toán hiệu quả trên các đối tượng tổ hợp, các tính chất và thuật toán trên các loại đồ thị đặc biệt. Từ đó ứng dụng vào các lĩnh vực khác nhau. Đề tài yêu cầu sinh viên tham gia có nhiều đam mê và có khả năng tư duy tốt về toán học và thuật toán. Đề tài cũng giúp cho các bạn sinh viên bổ sung kiến thức cho các cuộc thi Olympic tin học sinh viên và lập trình sinh viên quốc tế ICPC. Sinh viên tham gia sẽ được tiếp xúc và làm việc với các giáo sư uy tín cùng lĩnh vực trên thế giới, từ đó mở ra cơ hội cao đi du học nước ngoài khi tốt nghiệp.","ThSKH, CNKT, KSCQ, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, HEDSPI",
147,20,Xây dựng hệ thống gợi ý sử dụng các kỹ thuật học máy (Build Recommendation system based on machine learning techniques),"Hệ thống gợi ý sử dụng các tri thức về sản phẩm, các tri thức của chuyên gia hay tri thức khai phá học được từ hành vi con người dùng để đưa ra các gợi ý về sản phẩm. Một số ví dụ: hệ thống gợi ý của amazon, hệ thống gợi ý friends của FB. Nghiên cứu về các hướng tiếp cận xây dựng hệ thống gợi ý. Áp dụng kỹ thuật học máy, học sâu vào hệ thống gợi ý. Cài đặt và thử nghiệm trên dữ liệu thực tế. Có cơ hội ứng dụng sản phẩm vào thực tế.","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
148,20,Xây dựng hệ thống mã hóa E2E,"Xây dựng hệ thống mã hóa E2E, ví dụ signals, whatsapp. Cải tiến mô hình mã hóa E2E hiện có. Có cơ hội ứng dụng sản phẩm vào thực tế.","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
149,20,Xây dựng hệ thống đánh giá tín dụng,"Hệ thống đánh giá tín dụng tự động dựa trên học máy. Áp dụng kỹ thuật học máy, học sâu vào hệ thống đánh giá tín dụng. Cài đặt và thử nghiệm trên dữ liệu thực tế. Có cơ hội ứng dụng sản phẩm vào thực tế.","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
150,20,Nghiên cứu thuật toán tiến hóa giải bài toán tối ưu rời rạc trong lĩnh vực kinh tế và logistic,"Nghiên cứu các hướng tiếp cận giải các bài toán tối ưu hóa, đặc biệt trong lĩnh vực logistic. Giải quyết các bài toán tối ưu logistic trong doanh nghiệp. Có cơ hội làm việc trong môi trường thực tế và tối ưu hóa giao vận. Có cơ hội ứng dụng sản phẩm vào thực tế.","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
151,20,Xây dựng hệ thống phát hiện và nhận dạng malware tự động,"Nghiên cứu các phương pháp nhận dạng malware. Nghiên cứu về cơ sở dữ liệu malware thực tế từ các tập đoàn công nghệ. Áp dụng kỹ thuật học máy, học sâu vào bài toán phát hiện và phân loại malware. Cài đặt mô phỏng và thử nghiệm trong thực tế. Có cơ hội ứng dụng sản phẩm vào thực tế.","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
152,20,Xây dựng chatbot dựa trên AI techniques,"Xây dựng chatbot tự động dựa trên học máy. Áp dụng kỹ thuật học máy, học sâu vào cá nhân hóa chatbot. Cài đặt và thử nghiệm trên dữ liệu thực tế. Có cơ hội ứng dụng sản phẩm vào thực tế.","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
153,21,Kiểm thử tự động cho mô hình yêu cầu của phần mềm,,"ThSKH, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, HEDSPI",
154,21,Sinh dữ liệu kiểm thử tự động cho mã nguồn Java,,"ThSKH, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, LATS, KSCLC, CN, HEDSPI",
155,21,Dự đoán lỗi từ phân tích log và mã nguồn,,"ThSKH, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, LATS, KSCLC, CN, ThSKT, HEDSPI",
156,21,Phát hiện lỗi trong mã nguồn tự động,,"CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, HEDSPI",
157,21,"Đề tài thuộc nhóm ứng dụng trí tuệ nhân tạo, CMS, E-Commerce",,"KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, HEDSPI",
158,22,"Xây dựng các hệ thống, ứng dụng trên nền Web","Đề tài mở - cho mọi loại hệ thống thông tin, ứng dụng trong quản lý, giải trí, hay các lĩnh vực đặc thù chạy trên nền Web. Sinh viên có thể đề xuất, trao đổi với giảng viên về đề tài. Khuyến khích các đề tài có ý tưởng mới, không lặp lại các đề tài đã được nhiều đồ án thực hiện trong quá khứ, các đề tài gắn với thực tế.","CNKT, KSCQ, SIE, KSTN, CTTT, Viet-Phap, KSCLC, CN, HEDSPI",
159,22,Phát triển ứng dụng trên smartphone sử dụng một số công nghệ mới,"Tìm hiểu, sử dụng một số công nghệ mới trong xây dựng ứng dụng trên nền tảng di động. PWA: Progressive Web App Development: Tìm hiểu một trong các nền tảng ionic, quasar, polymer để xây dựng ứng dụng di động. Android Instant App. Phát triển các ứng dụng Android không yêu cầu download/cài đặt. Trí tuệ nhân tạo, xử lý ảnh. Ứng dụng giải trí - phim, nhạc. Sinh viên có thể tự đề xuất chủ đề đề tài mình quan tâm hoặc trao đổi với giáo viên. Một số hướng tham khảo: Hệ thống đặt lịch cho khách hàng - phục vụ các đơn vị kinh doanh dịch vụ: Chăm sóc sức khỏe, làm đẹp, spa, cắt tóc. Cho phép khách hàng xem thử các mẫu tóc có phù hợp với mình trước khi cắt hay không sử dụng các thuật toán AI,.. Hiện tại đã nghiên cứu tính năng tạo mẫu tóc từ ảnh chụp, tuy nhiên cần nghiên cứu tính năng ghép tự động mẫu tóc vào khuôn mặt sử dụng học sâu. Chăm sóc sức khỏe (Health Care): Ứng dụng thực tại ảo (VR) - và thực tại tăng cường (AR)  trong học tập hoặc giải trí. Ví dụ ứng dụng hỗ trợ xem trước đồ dùng nội thất, tranh, khi đặt tại nhà ở. Ứng dụng kết nối luyện nghe nói tiếng Anh với cộng đồng. Chia sẻ sự kiện: Broadcast video về sự kiện xảy ra trước mắt người dùng","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",CO-WELL Asia
160,22,Xây dựng chatbot tư vấn thông tin du lịch thông minh với khả năng quản lý hội thoại,"Sinh viên tham gia phát triển hoàn thiện chatbot thông minh khai thác một ontology - cơ sở tri thức về du lịch - có khả năng trả lời các loại câu hỏi đa dạng nhờ khả năng học máy. Tập trung vào tính năng quản lý hội thoại (dialog management) - quản lý trạng thái và ngữ cảnh hội thoại để có tương tác thông minh hơn. Công nghệ: RASA, RDF, Sparql, Python, Java","CNTH, CNKT, KSCQ, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, HEDSPI",
161,22,Ứng dụng học máy và học sâu trong lĩnh vực chứng khoán,"Tìm hiểu một số phương pháp học máy và học sâu để hỗ trợ ra quyết định trong đầu tư chứng khoán. Một số vấn đề: Dự đoán diễn biến giá. Dự đoán dòng tiền. Dự đoán chỉ số thị trường. Cài đặt một số kết quả đã được công bố, đánh giá và xây dựng các công cụ dự đoán tích hợp vào hệ thống giải pháp hỗ trợ đầu tư chứng khoán đã có.","ThSKH, CNTH, CNKT, KSCQ, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, HEDSPI",
162,22,Xây dựng nền tảng hỗ trợ tạo chatbot thông minh,"Tham gia nhóm nghiên cứu xây dựng chatbot ứng dụng các kết quả nghiên cứu về chatbot dựa trên Semantic Technology. Miền ứng dụng: Ngân hàng, Bất động sản, Tư vấn học tập. Ngôn ngữ: Tiếng Viêt. Dựa trên các kết quả đã có của nhóm nghiên cứu, thiết kế cài đặt các hệ thống API, SDK, Front End và Back End cho phép các nhà phát triển có thể tạo ra các chatbot. Hệ thống sẽ cung cấp các chức năng: Tạo dữ liệu huấn luyện cho các tác vụ khác nhau..(Intent classification, Entity Labeling,..). Xây dựng cơ sở tri thức nhận dạng thực thể. Lựa chọn phương pháp/mô hình huấn luyện. Biên tập ngân hàng các câu trả lời.","ThSKH, CNKT, KSCQ, SIE, KSTN, CTTT, KSCLC, CN, ThSKT, HEDSPI",SmartOSC
163,22,"Nền tảng tổng hợp, xử lý dữ liệu thông minh với công nghệ Semantic/Smart Tourism Case Study","Mục tiêu của đề tài là xây dựng một giải pháp công nghệ có tính toàn diện, dễ dàng triển khai cho bài toán Tích hợp, Xử lý thông tin (Tìm kiếm, Trích chọn, Tái sử dụng, Gợi Ý, Thống kê, Phân tích) thông minh. Hệ thống có tính linh động có thể áp dụng vào các lĩnh vực khác nhau như Kinh tế, Du lịch, Y tế. Hệ thống sẽ được xây dựng qua nhiều giai đoạn và nhiều hệ thống con. Các thành phần chính của hệ thống gồm: Hệ thống hạ tầng thu thập, tổng hợp, tích hợp thông tin về một lĩnh vực - lưu trữ dưới dạng cấu trúc và chuyển đổi làm giàu sang dạng ngữ nghĩa. Các bài toán liên quan: Phần mềm công cụ chuyển đổi Cơ sở dữ liệu sang Dữ liệu ngữ nghĩa, Thuât toán thu thập - tích hợp tự động dữ liệu từ Web. Hệ thống các API cung cấp các dịch vụ lõi về truy cập, cập nhật, suy luận trên hạ tầng dữ liệu. Hệ thống các API, Web component dễ sử dụng lại cài đặt sẵn các tính năng nghiệp vụ xử lý dữ liệu thông minh theo từng lĩnh vực. Các app thông minh trên di động. Công nghệ : Web, Wrapper, Ruby, Java, Semantic Engine. Hiện tại nhóm nghiên cứu sẽ xây dựng hệ thống cho bài toán tạo ra một hạ tầng dữ liệu và các ứng dụng phục vụ du lịch thông minh.","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
164,22,"Nền tảng tư vấn trong lĩnh vực tài chính, chứng khoán","Đây là một hệ thống lớn, liên quan đến nhiều đề tài. Hệ thống tổng hợp tin tức chứng khoán tài chính. Xây dựng hệ thống tổng hợp tin tức từ nhiều nguồn trong lĩnh vực tài chính, kế toán. Phân tích nội dung tin tức để đánh giá mức độ ảnh hưởng của tin tức tới giá cổ phiếu hay các hàng hóa sản phẩm tài chính. Từ đó gợi ý tin tức theo hành vi, danh mục nhà đầu tư. Sản phẩm đề tài tiếp nối một hệ thống đã phát triển, có khả năng tích hợp vào một platform hỗ trợ các nhà đầu tư tài chính. Công nghệ: Wrapper, Crawler, Web, DataBase, xử lý ngôn ngữ tự nhiên, trí tuệ nhân tạo. Xây dựng Chatbot chăm sóc khách hàng về chứng khoán. Phát triển chatbot vừa theo các công nghệ từ cơ bản tới nâng cao: dựa trên các tập luật nhận dạng cú pháp câu hỏi, dựa trên học máy - xử lý các câu hỏi tự do hơn. Nghiên cứu các phương pháp học máy, học sâu trong việc dự đoán sự biến đổi của giá chứng khoán trên thị trường. Dữ liệu: giá quá khứ của cổ phiếu. Sinh viên sẽ được hỗ trợ của một số chuyên gia về các mô hình dự đoán sự biến đổi giá theo phân tích kỹ thuật và tìm hiểu các phương pháp đã được triển khai. Mục tiêu: nâng cao hiệu quả và cố gắng dự đoán sớm hơn giải pháp hiện tại. Xây dựng hệ thống con xử lý phân tích follow chiến lược cho từng nhà đầu tư: Dưa trên tình hình thị trường, mong muốn và đặc điểm đầu tư, đưa ra chiến lược và phân tích hiệu quả của chiến lược.","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
165,22,"Ứng dụng các phương pháp học máy, học sâu trong phát hiện tự động tri thức về chuyên gia","Đề tài nằm trong ngữ cảnh một nghiên cứu về hệ thống thông tin tri thức về chuyên gia người Việt khắp toàn cầu của nhóm nghiên cứu VIETSEARCH. Bài toán đặt ra là nghiên cứu cài đặt đánh giá một số phương pháp chuyển đổi tự động dữ liệu từ Web hay từ cơ sở dữ liệu sang các thực thể của Ontology (Ontology Population). Hướng tiếp cận mới nhất là sử dụng học sâu và NLP. Một số bài toán như: Tạo phân cấp khái niệm tự động (Automatic Taxonomy Construction), tạo cơ sở tri thức chuyên gia và tìm kiếm thông minh. Sinh viên sẽ cài đặt một số tính năng tìm kiếm gợi ý về chuyên gia trên Ontology.","ThSKH, CNKT, KSCQ, SIE, KSTN, CTTT, KSCLC, HEDSPI",
166,22,Ứng dụng công nghệ Big data cho các bài toán về dữ liệu tên miền,"Trung tâm Internet Việt Nam VNNIC (quản lý tên miền Việt Nam) hàng ngày phải xử lý khối lượng dữ liệu khổng lồ. Công nghệ Bigdata hứa hẹn cải thiện hiệu quả các hệ thống giám sát và phân tích dữ liệu, các hệ thống nghiệp vụ về tên miền. Hướng đồ án và đề tài GR tập trung vào việc ứng dụng các công nghệ Bigdata vào giải quyết các vấn đề cụ thể, ví dụ: Ứng dụng công nghệ BIGDATA để phát hiện và cảnh báo sớm các nguy cơ mất an toàn an ninh trên tên miền .VN dựa trên phân tích dữ liệu log truy vấn hệ thống DNS Quốc gia. Bài toán tập trung vào nghiên cứu hoạt động phising và spam và tương tác với hệ thống DNS để đưa ra các giải thuật tìm kiếm các tên miền có dấu hiệu bị lợi dụng hoặc cố tình sử dụng cho mục đích lừa đảo và phát tán thư rác.","KSCQ, KSTN, KSCLC, HEDSPI",
167,22,Hệ khuyến nghị thời gian thực ứng dụng Graph Databases,"Chủ đề dài hơi - hướng đến xây dựng nền tảng khuyến nghị có thể áp dụng trên nhiều lĩnh vực từ thương mại đến giải trí, giáo dục. Bước đầu: Sinh viên sẽ tìm hiểu để biết cách ứng dụng Cơ sở dữ liệu đồ thị trong việc xây dựng các mô tơ khuyến nghị có tốc độ cao, xử lý theo thời gian thực và gắn với một bài toán cụ thể.","KSCQ, KSTN, CTTT, CNKH, Viet-Phap, HEDSPI",
